Claim Key," Policy 
 Branch ",Policy Type,Premium Class,"Policy  
Number  ",Date Incurred,Date of Loss," Claim 
 Status",Claimant  ,"Claim      
Narrative  ",Gross Sum Insured,Reinsurance Recoveries,Total Recovered,Current Gross Outstanding,Transaction Amount,Total Paid,Incurred Claims - Gross of reinsurance,Incurred Claims Net of Reinsurance,Incurred Claims Net of All Recoveries,Paid Claims Net of Reinsurance,Paid Claims net of All Recoveries,Max Incurred Claim,Max Claim Paid,Date of Loss Code,Transaction Date Code,Delay,Min of Delay,Policy class,Product Group,Large Loss Threshold,Incremental Attritional Losses,Incremental Large Losses,Incurred for claims incurred in prior quarters,Incremental Claim Amount
5000639,10,60A,FG1,5002129,23-Mar-10,16-Oct-09,F,CENTRAL AFRICA BUILDING SOCIETY,THEFT OF CASH,," 8,179.96 ",27884.9,0,-2447.66,41518.17,41518.17," 33,338.21 "," 5,453.31 "," 33,338.21 "," 5,453.31 ",43360,41518.17,2009,2010,1,0,Guarantee,Transport and Engineering,error,error,error,error,error
5000639,10,60A,FG1,5002129,28-Apr-10,16-Oct-09,R,CENTRAL AFRICA BUILDING SOCIETY,THEFT OF CASH,," 12,976.24 ",20541.93,0,7342.97,41518.17,41518.17," 28,541.93 "," 8,000.00 "," 28,541.93 "," 8,000.00 ",43360,41518.17,2009,2010,1,0,Guarantee,Transport and Engineering,error,error,error,error,error
5000639,10,60A,FG1,5002129,28-Apr-10,16-Oct-09,R,CENTRAL AFRICA BUILDING SOCIETY,THEFT OF CASH,," 14,934.37 ",18583.8,0,1958.13,41518.17,41518.17," 26,583.80 "," 8,000.00 "," 26,583.80 "," 8,000.00 ",43360,41518.17,2009,2010,1,0,Guarantee,Transport and Engineering,error,error,error,error,error
5000639,10,60A,FG1,5002129,29-Apr-10,16-Oct-09,R,CENTRAL AFRICA BUILDING SOCIETY,THEFT OF CASH,," 23,238.00 ",10280.17,0,8303.63,41518.17,41518.17," 18,280.17 "," 8,000.00 "," 18,280.17 "," 8,000.00 ",43360,41518.17,2009,2010,1,0,Guarantee,Transport and Engineering,error,error,error,error,error
5000639,10,60A,FG1,5002129,29-Apr-10,16-Oct-09,R,CENTRAL AFRICA BUILDING SOCIETY,THEFT OF CASH,," 25,685.66 ",7832.51,0,2447.66,41518.17,41518.17," 15,832.51 "," 8,000.00 "," 15,832.51 "," 8,000.00 ",43360,41518.17,2009,2010,1,0,Guarantee,Transport and Engineering,error,error,error,error,error
5000639,10,60A,FG1,5002129,29-Apr-10,16-Oct-09,R,CENTRAL AFRICA BUILDING SOCIETY,THEFT OF CASH,," 33,518.17 ",0,0,7832.51,41518.17,41518.17," 8,000.00 "," 8,000.00 "," 8,000.00 "," 8,000.00 ",43360,41518.17,2009,2010,1,0,Guarantee,Transport and Engineering,error,error,error,error,error
5000639,10,60A,FG1,5002129,30-Dec-10,16-Oct-09,F,CENTRAL AFRICA BUILDING SOCIETY,THEFT OF CASH,," 33,518.17 ",0,0,0,41518.17,41518.17," 8,000.00 "," 8,000.00 "," 8,000.00 "," 8,000.00 ",43360,41518.17,2009,2010,1,0,Guarantee,Transport and Engineering,error,error,error,error,error
5000640,11,13A,IT2,5005692,04-Nov-09,25-Oct-09,O,THREE CHOIRS TRADING T/A TORTOISE,BEER DAMAGED IN TRASIT,, -   ,0,2000,0,0,2000," 2,000.00 "," 2,000.00 ", -   , -   ,9873,9649,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000640,11,13A,IT2,5005692,24-Nov-09,25-Oct-09,O,THREE CHOIRS TRADING T/A TORTOISE,BEER DAMAGED IN TRASIT,, -   ,0,9873,0,0,9873," 9,873.00 "," 9,873.00 ", -   , -   ,9873,9649,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000640,11,13A,IT2,5005692,24-Nov-09,25-Oct-09,O,THREE CHOIRS TRADING T/A TORTOISE,BEER DAMAGED IN TRASIT,," 4,686.50 ",0,500,9373,9373,9873," 5,186.50 "," 5,186.50 "," 4,686.50 "," 4,686.50 ",9873,9649,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000640,11,13A,IT2,5005692,07-Dec-09,25-Oct-09,O,THREE CHOIRS TRADING T/A TORTOISE,BEER DAMAGED IN TRASIT,," 4,686.50 ",0,276,0,9373,9649," 4,962.50 "," 4,962.50 "," 4,686.50 "," 4,686.50 ",9873,9649,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000640,11,13A,IT2,5005692,11-Dec-09,25-Oct-09,O,THREE CHOIRS TRADING T/A TORTOISE,BEER DAMAGED IN TRASIT,," 4,686.50 ",0,276,0,9373,9649," 4,962.50 "," 4,962.50 "," 4,686.50 "," 4,686.50 ",9873,9649,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000640,11,13A,IT2,5005692,11-Dec-09,25-Oct-09,F,THREE CHOIRS TRADING T/A TORTOISE,BEER DAMAGED IN TRASIT,," 4,824.50 ",0,0,276,9649,9649," 4,824.50 "," 4,824.50 "," 4,824.50 "," 4,824.50 ",9873,9649,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000641,11,33A,IT4,5000685,04-Nov-09,14-May-09,O,Western Transport,ENTIRE LOAD DIVERTED,, -   ,0,5100,0,0,5100," 5,100.00 "," 5,100.00 ", -   , -   ,5100,3215,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000641,11,33A,IT4,5000685,06-Nov-09,14-May-09,O,Western Transport,ENTIRE LOAD DIVERTED,, -   ,0,4610,0,0,4610," 4,610.00 "," 4,610.00 ", -   , -   ,5100,3215,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000641,11,33A,IT4,5000685,06-Nov-09,14-May-09,O,Western Transport,ENTIRE LOAD DIVERTED,, 77.00 ,0,4500,110,110,4610," 4,533.00 "," 4,533.00 ", 33.00 , 33.00 ,5100,3215,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000641,11,33A,IT4,5000685,06-Nov-09,14-May-09,O,Western Transport,ENTIRE LOAD DIVERTED,, 77.00 ,0,4500,0,110,4610," 4,533.00 "," 4,533.00 ", 33.00 , 33.00 ,5100,3215,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000641,11,33A,IT4,5000685,06-Nov-09,14-May-09,F,Western Transport,ENTIRE LOAD DIVERTED,," 2,250.50 ",0,0,3105,3215,3215, 964.50 , 964.50 , 964.50 , 964.50 ,5100,3215,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000641,11,33A,IT4,5000685,06-Nov-09,14-May-09,R,Western Transport,ENTIRE LOAD DIVERTED,, 77.00 ,0,4500,-3105,110,4610," 4,533.00 "," 4,533.00 ", 33.00 , 33.00 ,5100,3215,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000641,11,33A,IT4,5000685,03-Dec-09,14-May-09,R,Western Transport,ENTIRE LOAD DIVERTED,, 77.00 ,0,3105,0,110,3215," 3,138.00 "," 3,138.00 ", 33.00 , 33.00 ,5100,3215,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000641,11,33A,IT4,5000685,03-Dec-09,14-May-09,F,Western Transport,ENTIRE LOAD DIVERTED,," 2,250.50 ",0,0,3105,3215,3215, 964.50 , 964.50 , 964.50 , 964.50 ,5100,3215,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000641,11,33A,IT4,5000685,17-Dec-09,14-May-09,F,Western Transport,ENTIRE LOAD DIVERTED,," 2,250.50 ",0,0,0,3215,3215, 964.50 , 964.50 , 964.50 , 964.50 ,5100,3215,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000656,11,57A,MA6,5013306,05-Nov-09,14-Oct-09,O,Mr B Jones,WATER DAMAGE TO BOAT MOTOR,, -   ,0,1426,0,0,1426," 1,426.00 "," 1,426.00 ", -   , -   ,1436,1406,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000656,11,57A,MA6,5013306,05-Nov-09,14-Oct-09,F,Mr B Jones,WATER DAMAGE TO BOAT MOTOR,, 713.00 ,0,0,1426,1426,1426, 713.00 , 713.00 , 713.00 , 713.00 ,1436,1406,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000656,11,57A,MA6,5013306,05-Nov-09,14-Oct-09,O,Mr B Jones,WATER DAMAGE TO BOAT MOTOR,, 713.00 ,0,10,0,1426,1436, 723.00 , 723.00 , 713.00 , 713.00 ,1436,1406,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000656,11,57A,MA6,5013306,05-Nov-09,14-Oct-09,F,Mr B Jones,WATER DAMAGE TO BOAT MOTOR,, 713.00 ,0,0,0,1426,1426, 713.00 , 713.00 , 713.00 , 713.00 ,1436,1406,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000656,11,57A,MA6,5013306,17-Nov-09,14-Oct-09,F,Mr B Jones,WATER DAMAGE TO BOAT MOTOR,, 703.00 ,20,0,-20,1426,1426, 723.00 , 703.00 , 723.00 , 703.00 ,1436,1406,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000699,11,50A,EN3,5000229,16-Nov-09,10-Nov-09,O,MR T.R. MAIDWELL,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,1020,0,0,1020," 1,020.00 "," 1,020.00 ", -   , -   ,1399,1357,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000699,11,50A,EN3,5000229,23-Nov-09,10-Nov-09,O,MR T.R. MAIDWELL,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,1270,0,0,1270," 1,270.00 "," 1,270.00 ", -   , -   ,1399,1357,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000699,11,50A,EN3,5000229,24-Nov-09,10-Nov-09,O,MR T.R. MAIDWELL,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,1399,0,0,1399," 1,399.00 "," 1,399.00 ", -   , -   ,1399,1357,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000699,11,50A,EN3,5000229,24-Nov-09,10-Nov-09,O,MR T.R. MAIDWELL,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,148,1251,1251,1399," 1,399.00 "," 1,399.00 "," 1,251.00 "," 1,251.00 ",1399,1357,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000699,11,50A,EN3,5000229,24-Nov-09,10-Nov-09,O,MR T.R. MAIDWELL,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,148,0,1251,1399," 1,399.00 "," 1,399.00 "," 1,251.00 "," 1,251.00 ",1399,1357,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000699,11,50A,EN3,5000229,24-Nov-09,10-Nov-09,F,MR T.R. MAIDWELL,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,0,106,1357,1357," 1,357.00 "," 1,357.00 "," 1,357.00 "," 1,357.00 ",1399,1357,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000723,11,50A,EN3,5012925,19-Nov-09,26-Sep-09,O,The Bulawayo Post (Pvt) Ltd,LIGHTNING DAMAGE TO HARD DRIVE,, -   ,0,144,0,0,144, 144.00 , 144.00 , -   , -   ,144,144,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000723,11,50A,EN3,5012925,19-Nov-09,26-Sep-09,F,The Bulawayo Post (Pvt) Ltd,LIGHTNING DAMAGE TO HARD DRIVE,, -   ,0,0,144,144,144, 144.00 , 144.00 , 144.00 , 144.00 ,144,144,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000729,11,50A,EN3,5002015,19-Nov-09,10-Nov-09,O,ST PATRICKS CHRISTIAN BROTHERS,LIGHTNING STRUCK TO 4 MODEMS,, -   ,0,203,0,0,203, 203.00 , 203.00 , -   , -   ,406,203,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000729,11,50A,EN3,5002015,19-Nov-09,10-Nov-09,O,ST PATRICKS CHRISTIAN BROTHERS,LIGHTNING STRUCK TO 4 MODEMS,, -   ,0,203,203,203,406, 406.00 , 406.00 , 203.00 , 203.00 ,406,203,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000729,11,50A,EN3,5002015,25-Nov-09,10-Nov-09,F,ST PATRICKS CHRISTIAN BROTHERS,LIGHTNING STRUCK TO 4 MODEMS,, -   ,0,0,0,203,203, 203.00 , 203.00 , 203.00 , 203.00 ,406,203,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000793,11,50A,EN3,5001993,04-Dec-09,10-Nov-09,O,Ecological Safaris & Travel,LIGHTNING DAMAGE TO VARIOUS,, -   ,0,4030,0,0,4030," 4,030.00 "," 4,030.00 ", -   , -   ,4030,1311,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000793,11,50A,EN3,5001993,11-Dec-09,10-Nov-09,O,Ecological Safaris & Travel,LIGHTNING DAMAGE TO VARIOUS,, -   ,0,1345,0,0,1345," 1,345.00 "," 1,345.00 ", -   , -   ,4030,1311,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000793,11,50A,EN3,5001993,11-Dec-09,10-Nov-09,O,Ecological Safaris & Travel,LIGHTNING DAMAGE TO VARIOUS,, -   ,0,1275,70,70,1345," 1,345.00 "," 1,345.00 ", 70.00 , 70.00 ,4030,1311,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000793,11,50A,EN3,5001993,16-Dec-09,10-Nov-09,O,Ecological Safaris & Travel,LIGHTNING DAMAGE TO VARIOUS,, -   ,0,1275,0,70,1345," 1,345.00 "," 1,345.00 ", 70.00 , 70.00 ,4030,1311,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000793,11,50A,EN3,5001993,16-Dec-09,10-Nov-09,O,Ecological Safaris & Travel,LIGHTNING DAMAGE TO VARIOUS,, -   ,0,275,1000,1070,1345," 1,345.00 "," 1,345.00 "," 1,070.00 "," 1,070.00 ",4030,1311,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000793,11,50A,EN3,5001993,18-Dec-09,10-Nov-09,O,Ecological Safaris & Travel,LIGHTNING DAMAGE TO VARIOUS,, -   ,0,275,0,1070,1345," 1,345.00 "," 1,345.00 "," 1,070.00 "," 1,070.00 ",4030,1311,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000793,11,50A,EN3,5001993,18-Dec-09,10-Nov-09,F,Ecological Safaris & Travel,LIGHTNING DAMAGE TO VARIOUS,, -   ,0,0,275,1345,1345," 1,345.00 "," 1,345.00 "," 1,345.00 "," 1,345.00 ",4030,1311,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000793,11,50A,EN3,5001993,19-Jul-10,10-Nov-09,F,Ecological Safaris & Travel,LIGHTNING DAMAGE TO VARIOUS,, -   ,18,0,-18,1345,1345," 1,345.00 "," 1,327.00 "," 1,345.00 "," 1,327.00 ",4030,1311,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000793,11,50A,EN3,5001993,19-Jul-10,10-Nov-09,F,Ecological Safaris & Travel,LIGHTNING DAMAGE TO VARIOUS,, -   ,34,0,-16,1345,1345," 1,345.00 "," 1,311.00 "," 1,345.00 "," 1,311.00 ",4030,1311,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000820,10,50A,EN3,5011635,09-Dec-09,24-Nov-09,O,Radio Solutions,LAPTOP DROPED,, -   ,0,500,0,0,500, 500.00 , 500.00 , -   , -   ,500,260,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000820,10,50A,EN3,5011635,16-Dec-09,24-Nov-09,O,Radio Solutions,LAPTOP DROPED,, -   ,0,260,0,0,260, 260.00 , 260.00 , -   , -   ,500,260,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000820,10,50A,EN3,5011635,16-Dec-09,24-Nov-09,O,Radio Solutions,LAPTOP DROPED,, -   ,0,0,260,260,260, 260.00 , 260.00 , 260.00 , 260.00 ,500,260,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000820,10,50A,EN3,5011635,12-May-10,24-Nov-09,F,Radio Solutions,LAPTOP DROPED,, -   ,0,0,0,260,260, 260.00 , 260.00 , 260.00 , 260.00 ,500,260,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,18-Dec-09,10-Dec-09,O,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,4030,0,0,4030," 4,030.00 "," 4,030.00 ", -   , -   ,4040,3226.4,2009,2009,0,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,27-Jan-10,10-Dec-09,O,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,4040,0,0,4040," 4,040.00 "," 4,040.00 ", -   , -   ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,27-Jan-10,10-Dec-09,O,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,4000,40,40,4040," 4,040.00 "," 4,040.00 ", 40.00 , 40.00 ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,28-Jan-10,10-Dec-09,O,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,730,0,40,770, 770.00 , 770.00 , 40.00 , 40.00 ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,28-Jan-10,10-Dec-09,F,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,0,730,770,770, 770.00 , 770.00 , 770.00 , 770.00 ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,28-Jan-10,10-Dec-09,R,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,120,0,770,890, 890.00 , 890.00 , 770.00 , 770.00 ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,28-Jan-10,10-Dec-09,F,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,0,120,890,890, 890.00 , 890.00 , 890.00 , 890.00 ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,28-Jan-10,10-Dec-09,R,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,40,-40,850,890, 890.00 , 890.00 , 850.00 , 850.00 ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,29-Jan-10,10-Dec-09,R,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,160,-120,730,890, 890.00 , 890.00 , 730.00 , 730.00 ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,29-Jan-10,10-Dec-09,R,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,192,0,730,922, 922.00 , 922.00 , 730.00 , 730.00 ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,29-Jan-10,10-Dec-09,F,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,0,192,922,922, 922.00 , 922.00 , 922.00 , 922.00 ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,01-Feb-10,10-Dec-09,R,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,2350,0,922,3272," 3,272.00 "," 3,272.00 ", 922.00 , 922.00 ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,03-Feb-10,10-Dec-09,R,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,2350,0,922,3272," 3,272.00 "," 3,272.00 ", 922.00 , 922.00 ,4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,03-Feb-10,10-Dec-09,F,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,0,0,2344,3266,3266," 3,266.00 "," 3,266.00 "," 3,266.00 "," 3,266.00 ",4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,16-Nov-10,10-Dec-09,F,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,14,0,-14,3266,3266," 3,266.00 "," 3,252.00 "," 3,266.00 "," 3,252.00 ",4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000884,11,50A,EN3,5000881,22-Nov-10,10-Dec-09,F,Western Transport,LIGHTNING DAMAGE TO LAPTOP,, -   ,39.6,0,-25.6,3266,3266," 3,266.00 "," 3,226.40 "," 3,266.00 "," 3,226.40 ",4040,3226.4,2009,2010,1,0,Engineering,Transport and Engineering,error,error,error,error,error
5000930,11,13A,IT2,5005692,29-Dec-09,12-Dec-09,O,THREE CHOIRS TRADING T/A TORTOISE,DAMAGED BEER WHILST LOADED,, -   ,0,578,0,0,578, 578.00 , 578.00 , -   , -   ,667.76,667.76,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000930,11,13A,IT2,5005692,29-Dec-09,12-Dec-09,O,THREE CHOIRS TRADING T/A TORTOISE,DAMAGED BEER WHILST LOADED,, -   ,0,577.76,0,0,577.76, 577.76 , 577.76 , -   , -   ,667.76,667.76,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000930,11,13A,IT2,5005692,29-Dec-09,12-Dec-09,O,THREE CHOIRS TRADING T/A TORTOISE,DAMAGED BEER WHILST LOADED,, 173.33 ,0,0,577.76,577.76,577.76, 404.43 , 404.43 , 404.43 , 404.43 ,667.76,667.76,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000930,11,13A,IT2,5005692,29-Dec-09,12-Dec-09,O,THREE CHOIRS TRADING T/A TORTOISE,DAMAGED BEER WHILST LOADED,, 173.33 ,0,90,0,577.76,667.76, 494.43 , 494.43 , 404.43 , 404.43 ,667.76,667.76,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000930,11,13A,IT2,5005692,29-Dec-09,12-Dec-09,F,THREE CHOIRS TRADING T/A TORTOISE,DAMAGED BEER WHILST LOADED,, 200.33 ,0,0,90,667.76,667.76, 467.43 , 467.43 , 467.43 , 467.43 ,667.76,667.76,2009,2009,0,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,08-Jan-10,28-Dec-09,O,Western Transport,CEMENT DAMAGED IN TRANSIT,, -   ,0,2040,0,0,2040," 2,040.00 "," 2,040.00 ", -   , -   ,2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,14-Jan-10,28-Dec-09,O,Western Transport,CEMENT DAMAGED IN TRANSIT,, -   ,0,1586,0,0,1586," 1,586.00 "," 1,586.00 ", -   , -   ,2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,14-Jan-10,28-Dec-09,O,Western Transport,CEMENT DAMAGED IN TRANSIT,, 30.00 ,0,1486,100,100,1586," 1,556.00 "," 1,556.00 ", 70.00 , 70.00 ,2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,14-Jan-10,28-Dec-09,O,Western Transport,CEMENT DAMAGED IN TRANSIT,, 30.00 ,0,1486,0,100,1586," 1,556.00 "," 1,556.00 ", 70.00 , 70.00 ,2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,14-Jan-10,28-Dec-09,F,Western Transport,CEMENT DAMAGED IN TRANSIT,, 475.80 ,0,0,1486,1586,1586," 1,110.20 "," 1,110.20 "," 1,110.20 "," 1,110.20 ",2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,04-Feb-10,28-Dec-09,R,Western Transport,CEMENT DAMAGED IN TRANSIT,, 475.80 ,0,25,0,1586,1611," 1,135.20 "," 1,135.20 "," 1,110.20 "," 1,110.20 ",2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,04-Feb-10,28-Dec-09,F,Western Transport,CEMENT DAMAGED IN TRANSIT,, 483.30 ,0,0,25,1611,1611," 1,127.70 "," 1,127.70 "," 1,127.70 "," 1,127.70 ",2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,10-Feb-10,28-Dec-09,F,Western Transport,CEMENT DAMAGED IN TRANSIT,, 458.10 ,84,0,-84,1611,1611," 1,152.90 "," 1,068.90 "," 1,152.90 "," 1,068.90 ",2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,03-Mar-10,28-Dec-09,F,Western Transport,CEMENT DAMAGED IN TRANSIT,, 445.50 ,126,0,-42,1611,1611," 1,165.50 "," 1,039.50 "," 1,165.50 "," 1,039.50 ",2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,03-Mar-10,28-Dec-09,F,Western Transport,CEMENT DAMAGED IN TRANSIT,, 430.50 ,176,0,-50,1611,1611," 1,180.50 "," 1,004.50 "," 1,180.50 "," 1,004.50 ",2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,03-Mar-10,28-Dec-09,F,Western Transport,CEMENT DAMAGED IN TRANSIT,, 417.90 ,218,0,-42,1611,1611," 1,193.10 ", 975.10 ," 1,193.10 ", 975.10 ,2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
5000967,11,13A,IT2,5000660,03-Mar-10,28-Dec-09,F,Western Transport,CEMENT DAMAGED IN TRANSIT,, 408.90 ,248,0,-30,1611,1611," 1,202.10 ", 954.10 ," 1,202.10 ", 954.10 ,2040,711,2009,2010,1,0,Transportation,Transport and Engineering,error,error,error,error,error
